dataset,attack,attack_label,fpr,mean_tpr,std_tpr_across_models,mean_auc,std_auc_across_models,n_models,n_seed_curves
locations,attack_p,Attack-P,0.3125,0.7715429549000142,0.19555164595033514,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.315,0.7737389959462015,0.19452932224583888,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3175,0.7761684569541873,0.19301822840499655,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.32,0.7784968524195515,0.1913237153750248,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3225,0.7813170705578223,0.18939603187328324,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.325,0.7837038912887685,0.18754285934171694,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3275,0.7860803861245359,0.18623896326568815,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.33,0.7886205366136724,0.1848074579033645,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3325,0.7909377184340621,0.18360663520684598,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.335,0.7937353409720805,0.18225161170430354,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3375,0.7962640559680828,0.18083792832820914,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.34,0.7986524728521608,0.1795764983059373,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3425,0.8007194356280745,0.17830983605531586,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.34500000000000003,0.8028615154086683,0.17729541315817082,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.34750000000000003,0.8055145852717226,0.17614181271427828,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.35000000000000003,0.8080559379518037,0.1746573542375374,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3525,0.8102928124170422,0.17354975717200563,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.355,0.8125886052390148,0.17210559560832314,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3575,0.8152979698652232,0.17087401764233215,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.36,0.8173496508431767,0.16957017290083104,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3625,0.8195145923326429,0.16809699344078102,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.365,0.8217253203790618,0.16664056579485442,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3675,0.8239520568634369,0.16485795079556254,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.37,0.8264854700434515,0.1628638574124467,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3725,0.8285795206668212,0.16113462672928208,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.375,0.8304762159674063,0.15995071671165365,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3775,0.832355732628465,0.15851277995172708,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.38,0.8342749782596347,0.1569425673678192,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3825,0.8367706474477467,0.15512775266156115,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.385,0.838919662412547,0.15369625996853872,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3875,0.8412466828189934,0.15238577304599127,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.39,0.8432936687467499,0.15071907253984929,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3925,0.8449497181672981,0.14913965477837174,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.395,0.8467634384855914,0.14754923208865506,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.3975,0.8483757014371484,0.14634270026555418,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4,0.8499890322885643,0.1452823790059868,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4025,0.8514722037907491,0.14415151351159833,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.405,0.8528629575247946,0.14299223533968994,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.40750000000000003,0.8545067664167607,0.14166690600167417,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.41000000000000003,0.8559491006783129,0.1404770209415552,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.41250000000000003,0.8575015430974382,0.1394140920907333,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.41500000000000004,0.8593041257364581,0.13808807440738866,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4175,0.8607016681202962,0.1368453694477495,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.42,0.8623131456686839,0.13559298573572648,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4225,0.8637058982050839,0.13452871016500317,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.425,0.8651106257399646,0.1336707517419667,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4275,0.8667764783448481,0.13247587232704175,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.43,0.8683741359719324,0.1310939134891838,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4325,0.870140073955231,0.1296285188111207,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.435,0.8718587076470071,0.12863582042759025,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4375,0.8732841846141379,0.1276170731847525,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.44,0.8746985696051218,0.12653299703321577,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4425,0.876285964602004,0.12553235336484195,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.445,0.8778140038437036,0.12466658144957046,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4475,0.8792058148505595,0.12373185668203675,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.45,0.8810045997077979,0.12281845824863381,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4525,0.8826221337841609,0.12180958169854483,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.455,0.883972582391391,0.12081681691330876,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4575,0.8856360075295869,0.11970553722679682,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.46,0.8870936068871327,0.11866478144908421,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4625,0.8885709060951724,0.11746222112757357,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.465,0.8898182465334328,0.11605727656586001,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4675,0.8914744068959187,0.11464573264423114,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.47000000000000003,0.8932580373572085,0.11305637018599086,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.47250000000000003,0.8948286751737927,0.11143245423643029,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.47500000000000003,0.8965411231627837,0.1095827374092433,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.47750000000000004,0.8977054594773077,0.10843562501793245,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.48,0.8990430732229289,0.1069416999527105,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4825,0.9008917601614779,0.10488984723005508,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.485,0.901996723476082,0.10376160219838294,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4875,0.9035294810899579,0.10253294827828208,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.49,0.9049355703037646,0.10134270637065695,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4925,0.9062711692574845,0.10035597280990853,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.495,0.9075159437448926,0.09916114681334538,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.4975,0.9088351624600699,0.09788033595616513,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5,0.9104130915236609,0.09665595642682072,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5025000000000001,0.9117761962799941,0.09547775852531876,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.505,0.9131245832809503,0.09427951181439785,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5075000000000001,0.9144197192709137,0.0930631560510717,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.51,0.9155009945397816,0.09210016619886975,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5125,0.9165502235267982,0.09107563293268033,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.515,0.917642575238724,0.08993404069967624,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5175,0.9188098447687908,0.08876955682001614,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.52,0.920286510889007,0.08751109853967641,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5225,0.9216911044477494,0.08627312034988878,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.525,0.9230071897518759,0.0851698757942472,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5275,0.9242906570369958,0.08398497377725275,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.53,0.9257193475596167,0.08245070723099879,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5325,0.9268443779715475,0.08137082105286578,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.535,0.9280284567454127,0.08037601418392294,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5375,0.9292648590812054,0.07923115671571478,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.54,0.9302870632118518,0.07837671518381786,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5425,0.9313239408774917,0.0774533260570351,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.545,0.9324324086924517,0.07659114129858655,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5475,0.9334208329556695,0.07559413045069717,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.55,0.9343107977805101,0.07465085405510936,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5525,0.9349723587906265,0.07390620353553878,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.555,0.9356397273187578,0.07314821306521871,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5575,0.9365161974349788,0.07222425571252043,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.56,0.9374491317643137,0.07125467629332943,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5625,0.938369157463667,0.07046643297469689,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5650000000000001,0.9391512736466398,0.06962672023350061,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5675,0.9400026907266482,0.06887833443470913,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5700000000000001,0.9408777200011446,0.0681048027082918,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5725,0.9419993772657606,0.06701435741922417,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5750000000000001,0.9430561944367727,0.06603262381876626,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5775,0.9443809592899779,0.06481025340881535,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.58,0.9456186290165209,0.0635083090484357,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5825,0.9467652001526917,0.062322633236419206,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.585,0.9474965936460426,0.0616003758418174,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5875,0.9482685406365332,0.06083283957162461,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.59,0.9491266216438131,0.06020823432750618,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5925,0.9501054858395634,0.05914246368385541,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.595,0.9512690855675922,0.05801272409469861,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.5975,0.9522163567646601,0.05696257570225112,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6,0.9531346122395266,0.05607554999061798,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6025,0.9540625671940708,0.055259468153600555,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.605,0.9549228535132982,0.054280902770948096,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6075,0.9556069636231395,0.05346022529325495,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.61,0.9562800080111312,0.05294152366900843,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6125,0.9567608137095754,0.05250984939683006,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.615,0.9574801529493613,0.05175751142822849,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6175,0.9581267802806707,0.05124708058542271,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.62,0.9587395672583661,0.050747906882387166,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6225,0.9594408000238928,0.05021918389255265,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.625,0.9601726366044814,0.049666688769710074,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6275000000000001,0.960905040480489,0.04917451886465726,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.63,0.9616924950585246,0.048394551883031565,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6325000000000001,0.9623687171872625,0.04762638876022481,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.635,0.9629885012727641,0.04692281607103137,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6375000000000001,0.963773683545622,0.04582530389718333,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.64,0.9646830179988526,0.044768100322658086,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6425,0.9653723249610486,0.04413664624407383,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.645,0.9662261445979075,0.04313196838786098,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6475,0.9667639260039512,0.0425604351439217,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.65,0.9673636205293772,0.04195233900188409,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6525,0.9678894581719563,0.04142028068867765,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.655,0.9685149242163381,0.04075947081694993,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6575,0.9692708420003467,0.03987293105397275,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.66,0.9700452244756458,0.03898014170528725,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6625,0.9707773715115271,0.038086658440322524,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.665,0.971267266857341,0.03749684800937281,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6675,0.9719226991645457,0.03682309787390183,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.67,0.9724852324356131,0.03632075932882044,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.6725,0.9730724666947205,0.035951381968079274,0.7967429748591812,0.09727251906891664,8,40
